STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,FUNCTIONAL_CLASS_026,ADT_029,PERCENT_ADT_TRUCK_109,MIN_VERT_CLR_010,VC_ft,d_vc,N_detour,p_height,V_elem_height,Risk_Index,Risk_Level,Risk_Explanation,Street_View_URL
171980AA0125001,'1.6 MI NE OF FM 1644',30.92347777777780,-96.65811944444440,"30.923478, -96.658119",1920,9,30,0.0,5.79,18.9960636,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.923478,-96.658119"
171980AA0134001,'3.8 MI N OF FM 979',31.03625555555560,-96.67071944444440,"31.036256, -96.670719",2001,9,10,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.036256,-96.670719"
171980AA0139001,'1.22 MI N OF US 79',30.976491666666700,-96.56738055555550,"30.976492, -96.567381",2009,9,72,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.976492,-96.567381"
171980AA0139002,'1.28 MI N OF US 79',30.977166666666700,-96.56799444444440,"30.977167, -96.567994",2009,9,72,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.977167,-96.567994"
171980AA0140002,'2.45 MI NW OF FM 979',31.061441666666700,-96.62398333333330,"31.061442, -96.623983",2006,9,12,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.061442,-96.623983"
171980AA0140003,'2.3 MI NW OF FM 979',31.06043055555560,-96.62327777777780,"31.060431, -96.623278",2006,9,50,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.060431,-96.623278"
171980AA0140004,'1.45 MI NW OF FM 979',31.07450833333330,-96.58134444444440,"31.074508, -96.581344",1989,9,72,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.074508,-96.581344"
171980AA0143001,'0.25 MI SE OF FM 979',31.01635555555560,-96.63807777777780,"31.016356, -96.638078",2013,9,72,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.016356,-96.638078"
171980AA0146002,'3.0 MI NE OF FM 50',30.74713611111110,-96.52333055555560,"30.747136, -96.523331",1990,9,49,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.747136,-96.523331"
171980AA0275001,'4.1 MI NE OF SH 7',31.30615,-96.40676666666670,"31.306150, -96.406767",2000,9,140,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.306150,-96.406767"
171980AA0160001,'2.2 MI NW OF SPUR 231',30.765166666666700,-96.48491388888890,"30.765167, -96.484914",2006,9,74,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.765167,-96.484914"
171980AA0160002,'4.8 MI NW OF SPUR 231',30.791086111111100,-96.51558333333330,"30.791086, -96.515583",2004,9,72,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.791086,-96.515583"
171980AA0172001,'0.77 MI N OF OSR',30.779927777777800,-96.44761944444440,"30.779928, -96.447619",2023,9,264,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.779928,-96.447619"
171980AA0172002,'1.6 MI NW OF OSR',30.79045277777780,-96.45472222222220,"30.790453, -96.454722",2006,9,264,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.790453,-96.454722"
171980AA0172003,'4.8 MI NW OF OSR',30.82905277777780,-96.48305,"30.829053, -96.483050",2004,9,264,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.829053,-96.483050"
171980AA0174001,'1.85 MI E OF FM 50',30.785547222222200,-96.54851388888890,"30.785547, -96.548514",1990,9,158,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.785547,-96.548514"
171980AA0206001,'1.25 MI E OF FM 2549',30.914944444444400,-96.50936944444450,"30.914944, -96.509369",2000,9,121,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.914944,-96.509369"
171980AA0219003,'2.95 MI W OF FM 46',31.088980555555600,-96.63123055555560,"31.088981, -96.631231",2013,9,100,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.088981,-96.631231"
171980AA0242001,'0.3 MI N OF FM 2293',31.187230555555600,-96.53693333333330,"31.187231, -96.536933",1985,9,100,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.187231,-96.536933"
171980AA0252001,'0.4 MI SW E BOONE PRAIRIE',31.139355555555600,-96.46804444444440,"31.139356, -96.468044",2004,9,20,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.139356,-96.468044"
171980AA0252002,'3.8 MI SE OF FM 979',31.111777777777800,-96.49090833333330,"31.111778, -96.490908",1940,9,40,2.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.111778,-96.490908"
171980AA0252003,'0.15 MI N OF CO RD 384',31.123538888888900,-96.4763638888889,"31.123539, -96.476364",2003,9,20,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.123539,-96.476364"
