STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,FUNCTIONAL_CLASS_026,ADT_029,PERCENT_ADT_TRUCK_109,MIN_VERT_CLR_010,VC_ft,d_vc,N_detour,p_height,V_elem_height,Risk_Index,Risk_Level,Risk_Explanation,Street_View_URL
180570009202318,'0.65 MI NW OF IH 20',32.6721361111111,-96.7269333333333,"32.672136, -96.726933",1948,14,4344,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.672136,-96.726933"
180570009202319,'0.40 MI NW OF IH 20',32.6702472222222,-96.7257333333333,"32.670247, -96.725733",1948,14,4344,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.670247,-96.725733"
180570004707728,'US 75 NB S OF MONTICELLO',32.82645,-96.7835083333333,"32.826450, -96.783508",2000,17,14524,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.826450,-96.783508"
180570009202321,'1.45 MI NW OF IH 20',32.6817388888889,-96.7337166666667,"32.681739, -96.733717",1948,14,3972,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.681739,-96.733717"
180570009202322,'2.85 MI NW OF IH 20',32.6984444444444,-96.7444138888889,"32.698444, -96.744414",1948,14,4950,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.698444,-96.744414"
180570009202323,'2.40 MI NW OF IH 20',32.6930277777778,-96.7410027777778,"32.693028, -96.741003",1948,14,8219,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.693028,-96.741003"
180570009202337,'7.10 MI S OF IH 20',32.5780972222222,-96.673425,"32.578097, -96.673425",1999,19,940,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.578097,-96.673425"
180570009202338,'6.05 MI S OF IH 20',32.59135,-96.6791888888889,"32.591350, -96.679189",1999,11,67403,23.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.591350,-96.679189"
180570009202339,'5.60 MI S OF IH 20',32.5967277777778,-96.6820861111111,"32.596728, -96.682086",1999,11,67403,24.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.596728,-96.682086"
180570009202340,'4.55 MI S OF IH 20',32.6095083333333,-96.6877694444444,"32.609508, -96.687769",1999,19,4656,2.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.609508,-96.687769"
180570009202341,'3.50 MI S OF IH 20',32.6218833333333,-96.6949861111111,"32.621883, -96.694986",1999,19,7359,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.621883,-96.694986"
180570009202342,'2.10 MI S OF IH 20',32.6321888888889,-96.6999805555556,"32.632189, -96.699981",1999,19,5100,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.632189,-96.699981"
180570009202343,'1.50 MI S OF IH 20',32.6490666666667,-96.7076083333333,"32.649067, -96.707608",1999,11,86908,20.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.649067,-96.707608"
180570009202348,'3.20 MI NW OF IH 20',32.7029194444445,-96.7476305555556,"32.702919, -96.747631",1999,14,27064,7.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.702919,-96.747631"
180570009202370,'2.00 MI N OF LP 12',32.7321638888889,-96.7577,"32.732164, -96.757700",2002,14,2120,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.732164,-96.757700"
180570009202371,'1.55 MI N OF LP 12',32.72635,-96.7581222222222,"32.726350, -96.758122",2002,14,6599,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.726350,-96.758122"
180570009202320,'2.10 MI NW OF IH 20',32.689725,-96.7389333333333,"32.689725, -96.738933",1948,14,8219,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.689725,-96.738933"
180570004707729,'3.8 MI N OF IH 30',32.8265305555556,-96.7842333333333,"32.826531, -96.784233",2000,17,13726,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.826531,-96.784233"
180570004707730,'US 75 SBFR S. OF PARK LN',32.8718722222222,-96.7706666666667,"32.871872, -96.770667",1999,17,10583,6.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.871872,-96.770667"
180570004707731,'US 75 SBML N OF PARK LN',32.8729944444444,-96.7706305555556,"32.872994, -96.770631",1999,17,10583,6.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.872994,-96.770631"
180570004801006,'1.20 Mi NE of FM 664',32.5467555555556,-96.7817361111111,"32.546756, -96.781736",1930,14,8455,24.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.546756,-96.781736"
180570004801061,'3.80 Mi NE of FM 664',32.5778611111111,-96.756825,"32.577861, -96.756825",1958,14,10352,24.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.577861,-96.756825"
180570004801130,'0.07 Mi S of Clarendon Dr',32.7473,-96.799525,"32.747300, -96.799525",1998,14,19000,9.0,5.05,16.568242,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.747300,-96.799525"
180570004801134,'1.35 Mi N of Illinois Ave',32.7381916666667,-96.7987666666667,"32.738192, -96.798767",1987,14,11412,9.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.738192,-96.798767"
180570004801157,'0.40 Mi S of LP 12',32.6805305555556,-96.7864666666667,"32.680531, -96.786467",1997,14,8189,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.680531,-96.786467"
180570004801158,'0.40 Mi S of LP 12',32.6804805555556,-96.7862638888889,"32.680481, -96.786264",1997,14,9119,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.680481,-96.786264"
180570004801160,'0.10 Mi S  of Beltline Rd',32.5842277777778,-96.7564916666667,"32.584228, -96.756492",2004,14,7685,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.584228,-96.756492"
180570009106021,'3.10 Mi N of IH 635',32.9701305555556,-96.8060166666667,"32.970131, -96.806017",2007,14,10000,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.970131,-96.806017"
180570009106050,'1.35 Mi N of IH635',32.9461555555556,-96.8035472222222,"32.946156, -96.803547",1978,14,55076,6.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.946156,-96.803547"
180570009106051,'2.70 Mi N of IH 635',32.9645111111111,-96.8044777777778,"32.964511, -96.804478",1981,14,49178,6.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.964511,-96.804478"
180570009202296,'9.30 MI S OF IH 20',32.5466194444444,-96.6598361111111,"32.546619, -96.659836",1996,16,15610,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.546619,-96.659836"
180570009201422,'0.6 MI S OF US 175',32.7355944444444,-96.7577666666667,"32.735594, -96.757767",2023,14,7382,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.735594,-96.757767"
180570009202042,'0.60 MI NW OF LP 12',32.7105888888889,-96.7519027777778,"32.710589, -96.751903",1938,14,14357,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.710589,-96.751903"
180570009202043,'2.85 MI NW OF IH 20',32.698475,-96.7443222222222,"32.698475, -96.744322",1948,14,4950,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.698475,-96.744322"
180570009202044,'2.40 MI NW OF IH 20',32.6930666666667,-96.7409222222222,"32.693067, -96.740922",1948,14,6894,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.693067,-96.740922"
180570009202045,'2.10 MI NW OF IH 20',32.6897166666667,-96.7388111111111,"32.689717, -96.738811",1948,14,6894,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.689717,-96.738811"
180570009202046,'1.45 MI NW OF IH 20',32.6817555555556,-96.7336138888889,"32.681756, -96.733614",1948,14,3884,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.681756,-96.733614"
180570009202047,'0.95 MI NW OF IH 20',32.6760777777778,-96.7296694444444,"32.676078, -96.729669",1948,14,4344,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.676078,-96.729669"
180570009202056,'0.65 MI NW OF IH 20',32.6721777777778,-96.7268527777778,"32.672178, -96.726853",1948,14,4344,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.672178,-96.726853"
180570009202057,'0.40 MI NW OF IH 20',32.6702777777778,-96.7256472222222,"32.670278, -96.725647",1948,14,4344,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.670278,-96.725647"
180570009202061,'1.55 MI N OF LP 12',32.7296722222222,-96.7581,"32.729672, -96.758100",1950,14,6599,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.729672,-96.758100"
180570009202063,'0.75 MI S OF IH 20',32.6554,-96.716,"32.655400, -96.716000",1954,11,95059,23.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.655400,-96.716000"
180570009202077,'5.60 MI S OF IH 20',32.5966666666667,-96.6824833333333,"32.596667, -96.682483",1955,17,1060,24.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.596667,-96.682483"
180570009202078,'5.60 MI S OF IH 20',32.5968194444445,-96.6816861111111,"32.596819, -96.681686",1955,17,1100,25.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.596819,-96.681686"
180570009106052,'3.10 Mi N of IH 635',32.9710138888889,-96.8040305555556,"32.971014, -96.804031",1981,14,49178,6.0,4.98,16.3385832,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.971014,-96.804031"
180430CC0115001,'0.10 MI S OF FM 2514',33.0539,-96.585925,"33.053900, -96.585925",1998,19,60,2.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.053900,-96.585925"
180430D00046001,'0.30 MI S  OF ELDORADO PK',33.1692166666667,-96.6862416666667,"33.169217, -96.686242",1999,19,200,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.169217,-96.686242"
180430D00084001,'0.24 MI W OF RIDGE RD',33.2029138888889,-96.6402,"33.202914, -96.640200",1999,17,438,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.202914,-96.640200"
180430D00100001,'0.40 MI W OF JORDAN RD',33.2058055555556,-96.6609944444445,"33.205806, -96.660994",1982,19,1412,7.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.205806,-96.660994"
180430D00100002,'0.05 MI W  OF JORDAN RD',33.204825,-96.6554611111111,"33.204825, -96.655461",1982,19,1487,7.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.204825,-96.655461"
180430D00100003,'0.1 MI W OF US 75',33.2041444444444,-96.6401305555556,"33.204144, -96.640131",2007,19,438,7.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.204144,-96.640131"
180430D00142001,'0.15 MI S  OF US 380',33.2156055555556,-96.6908611111111,"33.215606, -96.690861",1988,19,156,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.215606,-96.690861"
180430D00147001,'0.75 MI S OF FM 543',33.2638777777778,-96.6460333333333,"33.263878, -96.646033",1988,9,168,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.263878,-96.646033"
180430D00147002,'3.4 mi N of US75',33.2836111111111,-96.6115083333333,"33.283611, -96.611508",2019,19,1000,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.283611,-96.611508"
180430D00147003,'3.4 mi N of US 75',33.2837583333333,-96.6112833333333,"33.283758, -96.611283",2019,19,1000,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.283758,-96.611283"
180430D00148001,'2.0 MI N OF US 380',33.2427055555556,-96.6467361111111,"33.242706, -96.646736",2020,19,2520,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.242706,-96.646736"
180430D00270001,'0.2 MI N OF UNIVERSITY DR',33.2174333333333,-96.6199861111111,"33.217433, -96.619986",1997,19,150,2.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.217433,-96.619986"
180430U00075004,'1.45 MI E OF FM 1378',33.1063138888889,-96.5859694444444,"33.106314, -96.585969",2017,19,390,7.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.106314,-96.585969"
180430D00282001,'0.4 MILES SW OF US 75',33.176275,-96.6439222222222,"33.176275, -96.643922",1999,19,1468,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.176275,-96.643922"
180430D00297001,'0.15 MI SW OF JORDAN',33.2024277777778,-96.6557027777778,"33.202428, -96.655703",1982,19,74,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.202428,-96.655703"
180430D00346001,'0.35 MI S WESTRIDGE BLVD',33.1844583333333,-96.761225,"33.184458, -96.761225",2005,19,2578,1.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.184458,-96.761225"
180430D00347001,'0.25 MI W  OF SH 5',33.1794138888889,-96.62625,"33.179414, -96.626250",1988,16,7266,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.179414,-96.626250"
180430D00347002,'0.25 MI W  OF SH 5',33.1794166666667,-96.6272805555555,"33.179417, -96.627281",1988,16,7266,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.179417,-96.627281"
180430D00347003,'1.60 MI E OF FM 2478',33.1742166666667,-96.7046194444445,"33.174217, -96.704619",1998,9,20754,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.174217,-96.704619"
180430D00347004,'0.05 MI E OF CUSTER RD',33.1742527777778,-96.7318694444444,"33.174253, -96.731869",2006,19,10970,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.174253,-96.731869"
180430D00347005,'0.05 MI E OF CUSTER RD',33.1742527777778,-96.7318722222222,"33.174253, -96.731872",2006,19,10970,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.174253,-96.731872"
180430D00378001,'0.1 MI E OF LK FOREST DR',33.2128388888889,-96.6794638888889,"33.212839, -96.679464",2005,19,1680,1.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.212839,-96.679464"
180430D00503001,'0.8 MI N OF VIRGINIA PKWY',33.2068944444444,-96.6668388888889,"33.206894, -96.666839",2007,19,7637,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.206894,-96.666839"
180430D00503002,'0.8 MI N OF VIRGINIA PKWY',33.206,-96.6674166666667,"33.206000, -96.667417",2007,19,7637,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.206000,-96.667417"
180430D00522001,'0.4 MI E OF ALMA DR',33.1386694444444,-96.7011194444444,"33.138669, -96.701119",2005,19,1592,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.138669,-96.701119"
180430D00539001,'0.05 MI E OF LAKE FOREST',33.1636805555556,-96.6796861111111,"33.163681, -96.679686",1999,17,3251,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.163681,-96.679686"
180430D00272001,'0.40 MI E OF ALMA DR',33.1447222222222,-96.7037472222222,"33.144722, -96.703747",2005,19,1855,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.144722,-96.703747"
180430C03725004,'0.07 MI S OF PARKER RD',33.04195,-96.6676861111111,"33.041950, -96.667686",2006,17,5703,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.041950,-96.667686"
180430C03727001,'0.25 MI W  OF PRESTON RD',33.0647611111111,-96.8007888888889,"33.064761, -96.800789",1987,14,6499,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.064761,-96.800789"
180430C03727002,'0.25 MI W  OF PRESTON RD',33.0647611111111,-96.8007888888889,"33.064761, -96.800789",1992,14,6499,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.064761,-96.800789"
180430C03750001,'0.05 MI S OF CAMBRIDGE ST',33.0478361111111,-96.7098916666667,"33.047836, -96.709892",1993,19,442,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.047836,-96.709892"
180430C03817001,'0.3 MI E OF PRESTON ROAD',33.0910888888889,-96.8023972222222,"33.091089, -96.802397",2005,19,200,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.091089,-96.802397"
180430C03923001,'0.35 MI N  OF W PARK BLVD',33.0325888888889,-96.7986472222222,"33.032589, -96.798647",1985,17,3588,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.032589,-96.798647"
180430C03938001,'0.1 MI E OF CAMPBELL ROAD',33.0139277777778,-96.8122583333333,"33.013928, -96.812258",2003,19,1398,1.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.013928,-96.812258"
180430C04007001,'0.25 MI E OF MIRA VISTA',33.022225,-96.8159777777778,"33.022225, -96.815978",1982,19,282,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.022225,-96.815978"
180430C04095001,'0.50 MI N OF PLANO PKWY',33.0139777777778,-96.725075,"33.013978, -96.725075",1966,17,1768,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.013978,-96.725075"
180430C04174001,'0.10 MI S OF W PARKER RD',33.0403,-96.8111972222222,"33.040300, -96.811197",1997,19,3610,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.040300,-96.811197"
180430C04207001,'0.70 MI N OF WEST PARK BD',33.0380916666667,-96.8041861111111,"33.038092, -96.804186",1983,19,1541,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.038092,-96.804186"
180430C04207002,'0.45 MI N OF W PARK BLVD',33.0338416666667,-96.8039,"33.033842, -96.803900",1983,19,1908,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.033842,-96.803900"
180430C04207003,'0.05 MI S OF W PARK BLVD',33.0268361111111,-96.8056666666667,"33.026836, -96.805667",1983,17,2767,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.026836,-96.805667"
180430CC0055003,'0.50 MI E OF LOS RIOS BD',33.0338472222222,-96.6398027777778,"33.033847, -96.639803",1991,19,5476,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.033847,-96.639803"
180430C04260001,'0.15 MI N OF W PARK BLVD',33.0288722222222,-96.7621083333333,"33.028872, -96.762108",1979,19,1227,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.028872,-96.762108"
180430C04335001,'2.05 MI E OF SHILOH RD',33.0111472222222,-96.6297083333333,"33.011147, -96.629708",1997,16,35026,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.011147,-96.629708"
180430C04335002,'1.90 MI E OF SHILOH RD',33.0105055555556,-96.6318472222222,"33.010506, -96.631847",1998,17,15125,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.010506,-96.631847"
180430C04335003,'1.80 MI E OF SHILOH RD',33.0101805555556,-96.6329166666667,"33.010181, -96.632917",1998,17,15120,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.010181,-96.632917"
180430C04335004,'1.90 MI E OF SHILOH RD',33.0105055555556,-96.6318527777778,"33.010506, -96.631853",1998,17,15125,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.010506,-96.631853"
180430C04335005,'1.80 MI E OF SHILOH RD',33.0100444444444,-96.6333666666667,"33.010044, -96.633367",1998,17,15120,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.010044,-96.633367"
180430C04350003,'0.20 MI W OF INDEPENDENCE',33.0193083333333,-96.7530444444444,"33.019308, -96.753044",1982,16,19400,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.019308,-96.753044"
180430C04350004,'0.20 MI E OF CUSTER RD',33.0194083333333,-96.7301444444444,"33.019408, -96.730144",1980,16,20210,4.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.019408,-96.730144"
180430C04350005,'0.10 MI W OF US 75',33.0193972222222,-96.7117333333333,"33.019397, -96.711733",1980,16,12833,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.019397,-96.711733"
180430C04350006,'0.10 MI W OF US 75',33.019325,-96.7119166666667,"33.019325, -96.711917",1980,16,12833,5.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.019325,-96.711917"
180430C04365001,'0.15 MI W OF US 75',33.0214166666667,-96.7126083333333,"33.021417, -96.712608",1966,19,1723,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.021417,-96.712608"
180430C04425001,'0.15 MI N OF E PLANO PKWY',33.0097833333333,-96.7031277777778,"33.009783, -96.703128",1983,17,2113,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.009783,-96.703128"
180430CC0055002,'0.50 MI E OF LOS RIOS BD',33.0337027777778,-96.6398833333333,"33.033703, -96.639883",1991,19,5476,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.033703,-96.639883"
